Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
20/06/2011,1,1.001923077,1.00247387,0.997208783,0.992445055,0.987524898,1,0.998151571,1,1.002700398,1.007740325,1,0.997330402,0.995224451
21/06/2011,1.000977517,0.997120921,0.996915294,0.996174659,1.011764706,1.015498938,1.006622517,1.009953704,1.009174312,1.005811481,1.007433102,1.006651739,0.997401984,1.012476008
22/06/2011,1.00390625,1.003849856,1.004331951,1.000561956,1.019835841,1.013067113,1.013157895,1.015471006,1.009090909,1.007046223,1.005164781,1.00543016,1.006433025,1.003791469
23/06/2011,1.004863813,0.999041227,0.996919095,1.004118693,1.011401744,0.99721391,1,1,1,0.999020431,0.999510644,0.994208745,0.999137289,1.003777148
24/06/2011,1.000968054,1,1.003090426,1.00344924,0.99137931,1.000827815,1.006493506,0.999774292,0.990990991,0.998739319,0.998286414,0.999476406,0.999764512,0.997177799
27/06/2011,0.999032882,1.000959693,1.001848543,0.999814195,0.981270903,0.989350703,1,0.996726493,1,0.996633941,0.995095635,0.99744614,0.999489656,0.996226415
28/06/2011,1.001936108,0.996164909,0.995694692,0.986898346,1.006816633,1.009300867,1.006451613,1.005662514,1.009090909,1.004362511,1.005914243,0.999606092,1.000785546,1.005681818
29/06/2011,0.995169082,0.991337825,0.990116746,0.993880049,1.01760325,1.026920688,1.012820513,1.014189189,1.009009009,1.003783102,1.006859383,1.00985157,1.003257457,1.011299435
30/06/2011,1.004854369,1.005825243,1.004990954,0.997631679,1.010645376,1.009276064,1.012658228,1.004219409,1,1.013400335,1.020681265,1.014503122,1.004772523,1.008379888
01/07/2011,0.997101449,0.997104247,0.995654603,0.999240338,1.000658328,1.007992008,1.00625,1.00807165,1.008928571,1.007300275,1.000238379,1.009103148,1.005606385,1.001846722
