Date,Commodities,Gov Bonds,International,Property,UK
20/11/2012,1.009082652,0.995687332,1.015748031,1.002590674,1.012356273
21/11/2012,0.999549955,0.99621007,1,1.001722653,1.000339041
22/11/2012,1.00292661,1,1.007751938,1.00171969,1.008586115
23/11/2012,1.001234568,1.00326087,1.007692308,1.004291845,1.005488659
26/11/2012,1.00022419,1.001625135,1,0.997435897,1.00167103
27/11/2012,1.00056035,0.997295836,1,1.00428449,1.002836012
28/11/2012,0.992271505,1.005422993,1,0.997440273,0.997671066
29/11/2012,1.010723558,1,1,1.00427716,1.007947977
30/11/2012,0.997431316,1.003236246,1,1.000851789,0.999283154
03/12/2012,0.998656365,0.997311828,1,1.004255319,1.003641982
04/12/2012,0.989797062,0.996226415,1,0.996610169,0.99917528
05/12/2012,0.999773448,0.997835498,1,1.00085034,0.999064546
06/12/2012,1.001699524,1.002169197,1,0.999150382,1.001321877
07/12/2012,1.002375297,1.001623377,1.007633588,1.011904762,0.996534653
10/12/2012,0.99661476,1,1,0.998319328,0.997847326
11/12/2012,1.011096014,0.994057266,1,1.001683502,1.004204005
12/12/2012,1.003135498,1,1,0.999159664,0.999063567
13/12/2012,1.00323733,1.00326087,1,1.000841043,0.997353476
14/12/2012,0.996328029,0.995124594,0.992424242,0.999159664,1.001160927
17/12/2012,0.998436453,1,1,0.995794786,0.997459967
18/12/2012,1.006599553,0.997822537,1,1.004222973,1.00215899
19/12/2012,1.004778309,0.996726678,1,1.000841043,1.010053582
20/12/2012,0.99712453,1.000547345,1,1.005042017,1.002406344
21/12/2012,0.989463177,1.002188184,1,1.002508361,0.991816247
24/12/2012,1.009864365,1.001637555,1,1.007506255,1.005500853
25/12/2012,1,1,1,1,1
26/12/2012,1,1,1,1,1
27/12/2012,1.001221001,1,0.992366412,1.001655629,0.998030527
28/12/2012,1.000221729,1.008719346,1.007692308,1.004132231,1.002247437
31/12/2012,0.988361782,0.998379254,0.984732824,0.990946502,0.992124262
01/01/2013,1,1,1,1,1
02/01/2013,1.028372771,0.989718615,1.007751938,1.014119601,1.014994487
03/01/2013,1.005343511,0.996172772,1.023076923,1.004914005,1.00722355
04/01/2013,1.000867773,0.991767289,1,1.005704971,1.000053923
07/01/2013,1.005744012,1.002767017,1.007518797,1.001620746,1.008681117
08/01/2013,0.994396552,1.002759382,1,0.995145631,0.998022131
09/01/2013,1.001083658,1.003852504,1,1.008130081,0.997857525
10/01/2013,1.003247456,0.998355263,1,1.001612903,1.000483092
11/01/2013,1.001402676,0.997803405,1.007462687,0.996779388,1.006760019
14/01/2013,1.003663398,1.000550358,1,1.003231018,1.002771116
15/01/2013,1.002254428,1.00220022,1,1.002415459,1.001009725
16/01/2013,0.998928877,1.001646542,1.007407407,1.003212851,1.004034827
17/01/2013,0.996783187,0.996164384,1,0.997598078,1.002590948
18/01/2013,1.010111876,1,1.007352941,1.008025682,1.0127103
21/01/2013,1.003833866,0.999449945,1.00729927,1.005573248,0.996927403
22/01/2013,1.001909612,0.999449642,1,1.001583531,0.999111947
23/01/2013,1.008153325,1.002202643,1.007246377,1.003162055,1.001411691
24/01/2013,1.001575465,1.004395604,1,1.002364066,1.00182739
25/01/2013,1.005138423,0.992341357,1.014388489,1.006289308,1.009537211
28/01/2013,1.004277517,0.998897464,1.007092199,1.0046875,1.000774353
29/01/2013,0.997298982,1,1,0.99844479,1.003404519
30/01/2013,1.0065625,0.997240618,1,1.003894081,1.002673247
31/01/2013,0.995963986,1.003873824,1,0.994569434,0.995488105
01/02/2013,0.993765586,0.997794928,0.992957746,0.99375975,1.011639885
04/02/2013,1.006378084,0.997790055,1.014184397,1.008634223,1.00580389
05/02/2013,0.995844156,1.002214839,0.993006993,0.992996109,0.994128366
06/02/2013,1.00323422,1.000552486,1.014084507,1.003918495,1.023319756
07/02/2013,0.998336106,0.998343457,0.993055556,0.99687744,1.000348293
08/02/2013,0.992708333,1.000553097,0.993006993,0.995301488,0.993683163
11/02/2013,1.003462749,0.998341625,1.007042254,1.008654603,1.001852037
12/02/2013,0.998849733,1,1.006993007,1.003900156,1.001398951
13/02/2013,1.00889866,0.992801772,1.006944444,1.010878011,1.011974255
14/02/2013,1.003735602,1.001115449,0.993103448,1.001537279,1.007198146
15/02/2013,0.999689858,1.002785515,1.006944444,0.998465081,0.992657497
18/02/2013,0.993071355,0.998333333,1,1.002305919,1.003106662
19/02/2013,1.000833073,0.999443517,1,1.002300613,1.007226428
20/02/2013,1.009260223,0.997216036,1.013793103,1.016832441,1.015325297
21/02/2013,0.978865979,1.006700168,0.993197279,0.9917231,0.989328462
22/02/2013,1.001053186,1.000554631,1,0.999241275,1.004032846
25/02/2013,1.007680168,1.000554324,1.01369863,1.015186029,1.0021777
26/02/2013,0.984130299,1.007756233,0.986486486,0.986537023,0.986769038
27/02/2013,1.006153193,1.003298516,1.006849315,1.006823351,0.999070223
28/02/2013,1.006642767,1,1.006802721,1.006777108,1.012980016
01/03/2013,1.002723369,1.007123288,1.013513514,1.010471204,1.006624438
04/03/2013,0.993941293,1,1,0.999259808,1.002257662
05/03/2013,0.997898056,0.995103373,1,0.997777778,1.006422238
06/03/2013,1.012954186,0.997813013,1.006666667,1.013363029,1.008190866
07/03/2013,1.00603036,1.00109589,1.006622517,0.999267399,1.006093241
08/03/2013,1.003513849,0.994526546,1,0.998533724,0.996760563
11/03/2013,1.012667353,1.001651073,1.006578947,1.01174743,1.00150723
12/03/2013,1.003661141,1.004395604,1.006535948,0.999274311,1.00893571
13/03/2013,0.993717702,0.999452954,0.993506494,0.990559187,0.992774903
14/03/2013,0.998266544,0.997263273,1,1.005131965,1.006009954
15/03/2013,0.996322778,1,0.993464052,0.991976659,1.000793429
18/03/2013,0.988620053,1.006586169,1,0.994117647,0.996362449
19/03/2013,0.99854817,1.003271538,1,1,1.002246665
20/03/2013,0.992314882,0.999456522,1,0.99704142,0.999813198
21/03/2013,0.996336996,1,1,0.997032641,0.990097622
22/03/2013,0.995378151,1.002718869,0.993421053,0.998511905,0.995093645
25/03/2013,1.002954833,0.998373102,1.006622517,1.008196721,1.01725691
26/03/2013,0.995791246,1.004345464,1,1.00443459,0.99412779
27/03/2013,1.002007608,1.005949162,1,1.009565857,1.002156486
28/03/2013,1.003058104,0.997849462,1.006578947,0.997813411,0.997333583
29/03/2013,1,1,1,1,1
01/04/2013,1,1,1,1,1
02/04/2013,0.993692178,1,1.006535948,1.003652301,1.009521576
03/04/2013,0.996085485,0.998383621,1.006493506,1.006550218,1.006644055
04/04/2013,0.993733404,1.003777658,0.993548387,1.00867679,0.983753346
05/04/2013,0.984608807,1.005913978,0.993506494,1.000716846,0.983625786
08/04/2013,1.001845419,1.003741315,0.993464052,1.001432665,1.001192464
09/04/2013,1.009318453,0.994675186,1,1.001430615,0.994759409
10/04/2013,1.011164788,0.998929336,1.006578947,1.004285714,1.000478927
11/04/2013,0.99543476,0.995712755,1.006535948,0.999288762,1.019961704
12/04/2013,1.000426621,1.004843918,1,1.012099644,0.997371756
15/04/2013,0.973134328,0.998928763,1,0.995077356,0.995717849
16/04/2013,0.98225241,1.001072386,0.987012987,0.993639576,0.994139887
17/04/2013,0.996654026,1,1.006578947,1.010668563,1.008414147
18/04/2013,0.992390331,1.001071237,0.993464052,0.995073892,0.994673078
19/04/2013,1.00699143,1,0.993421053,1.002828854,1.000947867
22/04/2013,1.003583427,1.001070091,1.01986755,1.008462623,1.008285985
23/04/2013,0.999888418,1.004275788,1,0.996503497,0.998356422
24/04/2013,1.008369602,0.99201703,1.006493506,1.006315789,1.005597366
25/04/2013,1.002434706,1.002145923,0.993548387,0.993026499,1.000608073
26/04/2013,1.005519982,1.001605996,1,0.993679775,0.995699327
29/04/2013,0.993631972,1,1,0.996466431,1.00342723
30/04/2013,1.013259669,1.003741315,1.006493506,1.009929078,1.002479764
01/05/2013,1.001308615,0.99627263,1,1.004213483,1.001073462
02/05/2013,0.986713134,1.003206841,0.993548387,0.993706294,0.996596578
03/05/2013,1.011589404,1.001598295,1.006493506,1.007037298,1.004023204
06/05/2013,1,1,1,1,1
07/05/2013,1.012329514,0.988829787,1.006451613,1.00698812,1.008107353
08/05/2013,1.003664583,1,1.006410256,1.00277585,1.004899242
09/05/2013,1.006658076,1.000537924,0.993630573,0.992387543,1.001747769
10/05/2013,1.005973971,0.991935484,1.012820513,1.005578801,1.008861341
13/05/2013,0.995652174,0.998915989,1.006329114,0.999306519,1.006098393
14/05/2013,0.997230802,1,1.006289308,1.00277585,1.002714072
15/05/2013,1.009398697,0.997287032,1.0125,1.005536332,1.011909595
16/05/2013,0.995026981,1.00054407,1.00617284,1.004817619,1.00539432
17/05/2013,0.998723947,1.00435019,0.987730061,1.000684932,0.994678964
20/05/2013,1.005856048,0.995127233,1.01242236,1.008213552,1.009317047
21/05/2013,1.009950249,1.001632209,1,0.999321113,1.003091736
22/05/2013,1.004611676,0.999456817,1,1.006793478,1.004579279
23/05/2013,0.986019823,1.001630435,0.993865031,0.964912281,0.985930309
24/05/2013,0.999682573,0.997287032,1,0.986013986,1.001155864
27/05/2013,1,1,1,1,1
28/05/2013,1.003598645,1.001088139,1.00617284,1.012056738,1.00821492
29/05/2013,0.993672221,0.992391304,1,0.978976875,0.989517727
30/05/2013,1.00254723,1.002738226,0.987730061,0.982820329,0.990430409
31/05/2013,0.995130214,1.003276898,0.99378882,0.98616169,0.991012044
03/06/2013,0.985,0.991290147,0.9875,0.987444609,0.992699075
04/06/2013,1.003996112,1.001647446,1.006329114,1.008227375,1.006029875
05/06/2013,0.989350258,1,0.993710692,0.980712166,0.992189983
06/06/2013,0.985212569,1.001644737,0.981012658,0.982602118,0.989199579
07/06/2013,0.992605673,1.003284072,1,1.005388761,0.989868147
10/06/2013,1.006448744,0.992362248,1.012903226,1.003828484,1.010749673
11/06/2013,0.988179408,0.992853216,0.993630573,0.978642258,0.991168038
12/06/2013,0.998658468,1.003875969,0.993589744,0.992985191,0.993701889
13/06/2013,0.986566663,1.001103144,0.993548387,0.985871272,0.987840376
14/06/2013,1.013048905,1.002203857,1.012987013,1.024681529,1.017394611
17/06/2013,0.998207885,1.000549753,1,1.003885004,1.001961975
18/06/2013,1.003478456,0.995604396,1.006410256,1.006965944,1.002237867
19/06/2013,1.000782735,1.001103753,1.006369427,0.99923136,1.00148858
20/06/2013,0.985586592,0.991730981,0.987341772,0.973846154,0.982210042
21/06/2013,0.990817368,0.996108949,0.980769231,0.981042654,0.995507425
24/06/2013,0.983981693,0.991071429,1,0.992753623,0.980238468
25/06/2013,0.992209302,1,0.993464052,0.99756691,1.000678459
26/06/2013,1.011016055,1.001126126,1.013157895,1.020325203,1.015351833
27/06/2013,1.009157297,1.003937008,1.012987013,1.023904382,1.00281408
28/06/2013,1.003445899,1.00280112,1.006410256,1.023346304,1.01469679
01/07/2013,1.003548535,0.995530726,1,0.996958175,1.001640574
02/07/2013,1.002395346,1.005611672,1.006369427,1.003051106,1.011792784
03/07/2013,0.989303596,1.001674107,0.993670886,0.996958175,0.993293557
04/07/2013,1.010812054,0.994986072,1.006369427,1.006864989,1.011920283
05/07/2013,1.019685935,0.997760358,1.012658228,1.025,1.023099577
08/07/2013,1.00167392,0.998316498,1.0125,0.994087214,1.00211388
09/07/2013,1.009024064,1.001124227,1.00617284,1.00669145,1.014496656
10/07/2013,1.006072651,1.003368894,1,1.00295421,0.999292161
11/07/2013,1.006255487,1.003357583,1,1.001472754,1.010138126
12/07/2013,1.004362526,1.00501952,1.006134969,1.008823529,1.006048122
15/07/2013,0.999674232,0.998335183,1.006097561,1,1.004007841
16/07/2013,0.998370628,1.001667593,0.993939394,1.000728863,0.997787131
17/07/2013,0.993580677,0.997780244,0.993902439,0.989075018,0.992737867
18/07/2013,1.002628121,1.004449388,1,1.002209131,1.009636865
19/07/2013,1.004259502,0.99889258,1,1.002204262,1.000694173
22/07/2013,1.001631321,0.998891353,0.993865031,0.996334311,1.003728593
23/07/2013,1.004668838,0.997225305,1,1.004415011,1.000863894
24/07/2013,1.004539068,0.996104619,0.987654321,0.998534799,0.998187389
25/07/2013,0.988596019,1,1,0.988261189,0.992044619
26/07/2013,0.998802917,1.002234637,0.99375,0.994803267,1.003355851
29/07/2013,0.998474613,1.002229654,1,0.999253731,0.992963253
30/07/2013,0.998254038,1.000556174,1.006289308,0.998506348,1.004986877
31/07/2013,0.998906865,1.001111729,1.00625,1.000747943,1.008270219
01/08/2013,1.001532064,1.002220988,1,1.000747384,1.009238473
02/08/2013,1.004807692,0.990027701,1.01242236,1,1.002694841
05/08/2013,0.989560679,1.001678791,0.987730061,0.988050784,1.007892155
06/08/2013,0.995604396,0.997206704,1,1.001511716,1.000211631
07/08/2013,0.984437086,0.99719888,0.99378882,0.985660377,1.000042317
08/08/2013,0.997869716,1.001685393,0.99375,0.99770291,0.986078199
09/08/2013,1.011797753,1.000560852,1,1,1.002188559
12/08/2013,1.000111049,1.000560538,1,1,0.999657446
13/08/2013,1.014323784,0.996078431,1,1.003069839,1.00462606
14/08/2013,0.999890531,0.993813273,1,0.993114002,1.000341093
15/08/2013,0.990365667,0.997736276,0.993710692,0.98844376,0.993308328
16/08/2013,0.999005085,1.000567215,0.987341772,0.985190959,0.98918687
19/08/2013,0.994356534,0.997732426,0.993589744,0.985759494,0.997787707
20/08/2013,0.987424883,1.003409091,1,0.990369181,0.999173985
21/08/2013,0.998534881,0.998867497,1,1.0089141,0.99795501
22/08/2013,0.999548533,0.998866213,1,0.999196787,0.997558423
23/08/2013,1.009146341,1.001702611,1.006451613,1.002411576,1.000655594
26/08/2013,1,1,1,1,1
27/08/2013,1.002461676,1.009631728,1,1.004009623,0.99720463
28/08/2013,1.003906686,0.998877666,0.993589744,1.001597444,0.989137576
29/08/2013,0.998999333,1,0.993548387,0.994417863,1.00402958
30/08/2013,0.995882026,1,1.006493506,1.001603849,0.998324072
02/09/2013,1.00458203,0.994382022,0.993548387,1.000800641,1.00649408
03/09/2013,0.998998776,1.001129944,1,1.0016,0.994732915
04/09/2013,0.99688196,0.997742664,0.993506494,0.990415335,0.996470017
05/09/2013,1.003686327,0.995475113,1.006535948,1.003225806,1.008989063
06/09/2013,1.002893712,0.997727273,1,0.99437299,0.998244536
09/09/2013,0.997447564,1.00284738,1,1.011317704,1.005891146
10/09/2013,1.011237205,0.994889267,1.006493506,1.014388489,1.009353147
11/09/2013,0.998459677,1,1.006451613,0.99605989,1.000692821
12/09/2013,1.000881543,1.003424658,1,1.001582278,0.996019039
13/09/2013,0.992843774,1.000568828,1,0.996050553,0.999218003
16/09/2013,1.007207807,1.004548039,1.006410256,1.007137193,1.006391304
17/09/2013,0.994054828,0.998302207,1,1,1.003542576
18/09/2013,0.997452653,0.994897959,1,0.997637795,0.994317448
19/09/2013,1.011103709,1.007977208,1.006369427,1.027624309,1.011430056
20/09/2013,0.997034922,0.995477671,1.006329114,0.998463902,0.994820427
23/09/2013,0.991739178,0.998296422,0.993710692,0.988461538,0.99595525
24/09/2013,0.999000444,1.005688282,0.993670886,0.99844358,0.995938823
25/09/2013,0.995886604,1.005656109,0.993630573,0.992205768,0.994403956
26/09/2013,1.000893056,1.003374578,0.993589744,1.000785546,0.996902674
27/09/2013,0.996988624,1.001121076,1,1.001569859,0.996367933
30/09/2013,0.985456986,1.002799552,0.993548387,0.988244514,0.988493127
01/10/2013,0.994210467,0.998324958,0.993506494,0.996034893,0.997378593
02/10/2013,0.996346198,1.002237136,1,1.003184713,0.994832502
03/10/2013,1.008022003,0.997767857,1,1.001587302,1.002194161
04/10/2013,1.001705321,1.000559284,1.006535948,1,0.997944685
07/10/2013,0.995687209,1.001117943,0.993506494,0.988906498,0.992612492
08/10/2013,1.001709791,0.999441653,1,1.006410256,1.003473162
09/10/2013,0.999544834,1.003351955,0.993464052,1.005573248,0.991099924
10/10/2013,1.006602914,0.996659243,1.006578947,1.007917656,1.005805252
11/10/2013,1.003845284,0.998324022,1.006535948,1.010997643,1.013437345
14/10/2013,1.00135196,0.999440403,1.006493506,1.002331002,1.002358176
15/10/2013,1.01260126,0.995520717,1.006451613,1.004651163,1.007412997
16/10/2013,0.991444444,0.998312711,0.987179487,0.992283951,0.994227803
17/10/2013,1.009077664,1.003380282,1.012987013,1.01244168,1.010326183
18/10/2013,0.99811195,1.005614823,1,1.003840246,1.012984165
21/10/2013,1.004673417,0.997208264,1.012820513,1.003060444,1.00766466
22/10/2013,1.004208661,0.998880179,1,0.998474447,1.004727116
23/10/2013,1.001433771,1.008408072,1.006329114,1.000763942,1.002908469
24/10/2013,0.997577093,1.001111729,1,1.001526718,0.999744115
25/10/2013,1.003422389,0.998334259,1,0.996189024,1.000213292
28/10/2013,1.001210254,1.002224694,1.006289308,1.007651109,1.007506291
29/10/2013,1.008681319,1.000554939,1.0125,1.001518603,1.001523939
30/10/2013,1.002396775,1.002218525,1,0.99772555,1.00029587
31/10/2013,0.990327138,1.000553403,0.99382716,0.993920973,0.996366095
01/11/2013,1.001755926,0.995022124,1,1.000764526,0.991391009
04/11/2013,0.999561788,0.998888271,1,1.002291826,1.004662703
05/11/2013,1.004274441,0.997774068,1,0.994664634,0.992846802
06/11/2013,0.995198079,0.996095929,1,0.987739464,1.005017583
07/11/2013,1.004496107,1.001679731,1.00621118,0.999224205,0.993940687
08/11/2013,0.986353712,1,0.99382716,0.991459627,0.991542524
11/11/2013,1.010625346,0.993851314,1.01242236,0.996084573,1.012945965
12/11/2013,1.000876136,1.001687289,1.006134969,1.009433962,1.00337679
13/11/2013,0.99343473,0.998315553,0.987804878,0.990654206,0.994632359
14/11/2013,0.99922899,1.00056243,1.00617284,1.003144654,1.003340757
15/11/2013,1.003968254,1.003372681,1,1.007053292,0.999615811
18/11/2013,1.004611331,1,1.006134969,1.00155642,1.000683264
19/11/2013,0.997595628,1.003921569,0.993902439,0.995337995,0.996671361
20/11/2013,0.997699387,0.996651786,1,0.989071038,1.004923999
21/11/2013,0.996376414,0.993840985,0.993865031,0.990528808,0.998679165
22/11/2013,0.996473441,1.002816901,1,0.999203187,0.999829344
25/11/2013,1.00508737,1.002247191,1.00617284,0.997607656,1.007510134
26/11/2013,0.99493838,1.001121076,1,0.997601918,1
27/11/2013,0.99093121,0.99944009,0.993865031,0.991185897,0.998687053
28/11/2013,0.996986607,0.998319328,1,1.004042037,1.008015267
29/11/2013,1.002462778,1.001122334,1,1,0.998569565
02/12/2013,0.99374651,0.995515695,0.99382716,0.988727858,0.995618285
03/12/2013,0.992021575,0.999436937,0.99378882,0.990228013,0.993948627
04/12/2013,1.002945174,0.99943662,1,1.002467105,1.001192098
05/12/2013,1.003501242,1,1,1,0.99638544
06/12/2013,1.001800788,0.997745209,0.99375,1.002461034,1.002133925
09/12/2013,0.999325918,1.001694915,1.012578616,1.000818331,1.004769814
10/12/2013,1.000224845,1,0.99378882,1,1.005043869
11/12/2013,1.000561987,1.002256063,1,0.999182339,1.001054318
12/12/2013,0.985958212,1,0.9875,0.984451718,0.98820407
13/12/2013,1.001253276,0.998874508,1,1.00166251,0.999104745
16/12/2013,1.000227583,1.001126761,1,1.000829876,1.003242874
17/12/2013,1.008418658,1.001125492,1,1.001658375,1.008123511
18/12/2013,0.994923285,0.998875773,1,1.000827815,0.999873434
19/12/2013,1.008390974,0.996623523,1.012658228,1.009098428,1.004303797
20/12/2013,1.005847296,0.997176736,1,0.996721311,1.011679691
23/12/2013,1.00313024,1,1.00625,1.005756579,1.004526578
24/12/2013,1.005572272,0.998867497,1.00621118,1,1.005746414
25/12/2013,1,1,1,1,1
26/12/2013,1,1,1,1,1
27/12/2013,1.002770697,0.996031746,1,0.99427637,1.0041927
30/12/2013,1.006410256,1.001707456,1,1.007401316,1.004789194
31/12/2013,0.998023281,1.000568182,1,1,1.000081476
01/01/2014,1,1,1,1,1
02/01/2014,0.998349472,0.999432141,1,0.995918367,1.000651758
03/01/2014,0.998787612,1.001136364,0.99382716,1.000819672,1.002361083
06/01/2014,0.999889649,1.003405221,1.00621118,1.008190008,1.002274296
07/01/2014,0.996026929,1.001131222,0.99382716,0.998375305,0.999756878
08/01/2014,0.997229917,1.001129944,1,1,0.993596239
09/01/2014,0.996,0.997742664,0.99378882,0.995931652,1.001223741
10/01/2014,0.998661312,1.001696833,1,1.003267974,1.003951925
13/01/2014,1,1.004517222,1,1.006514658,1.007182859
14/01/2014,0.993297587,1.001686341,1,0.995954693,1.002780128
15/01/2014,1.005398111,0.998877666,1.00625,1.004874086,1.003375121
16/01/2014,1.012192394,1.001123596,1.00621118,1.005658852,0.999599551
17/01/2014,0.999336943,0.998877666,1,0.998392283,0.998237321
20/01/2014,0.999889417,1.001123596,0.99382716,0.997584541,1.001083554
21/01/2014,0.999004645,0.998877666,1.00621118,1.000807103,1.008699138
22/01/2014,0.997121665,0.998314607,1,0.999193548,1.003338367
23/01/2014,0.99555901,1.001125492,1,0.994350282,0.997108453
24/01/2014,0.984721758,1.006183249,0.99382716,0.989448052,0.987923569
27/01/2014,0.989241223,0.996648045,0.98757764,0.993437244,0.979774016
28/01/2014,0.99416142,1,0.993710692,0.998348472,1.00049249
29/01/2014,1.003224321,1.001121076,1,1.006617039,1.006727377
30/01/2014,0.999426079,1.002799552,0.987341772,0.994248151,0.975633608
31/01/2014,0.988170438,1.003350084,1.006410256,1,1.004134648
03/02/2014,1.010227801,0.998330551,1.006369427,1.014876033,0.996880589
04/02/2014,0.982627704,1.002787068,0.981012658,0.989413681,0.990779372
05/02/2014,1.007259103,1.001667593,1.006451613,1.009876543,1.004926938
06/02/2014,1.002441009,0.996115427,1.006410256,1,1.002053302
07/02/2014,1.01101577,0.998328691,1.006369427,1.008149959,1.010454564
10/02/2014,1.005505218,1.002232143,1.006329114,1.001616815,1.005297355
11/02/2014,1.003307859,0.998329621,1.006289308,1.00645682,1.003540406
12/02/2014,1.007617099,0.996653653,1,1,1.007630143
13/02/2014,0.992101997,1.000559597,0.99375,0.98957498,0.990351341
14/02/2014,1.003980439,0.998881432,1.006289308,1,1.001233248
17/02/2014,1.00724966,1.001119821,1.00625,1.004862237,1.006158647
18/02/2014,1.002474134,1.002237136,1,1.00483871,1.003958214
19/02/2014,1.005048239,1.002790179,1,1.004815409,1.009754908
20/02/2014,0.996316553,0.998330551,0.99378882,0.997603834,0.992231212
21/02/2014,1.004705355,0.997212932,1.00625,1.000800641,1.011440162
24/02/2014,1.00044603,1.001117943,1,0.9992,0.997312691
25/02/2014,0.9978823,1.000558347,1.00621118,1,1.004343455
26/02/2014,0.998324584,1.001116071,1,1.001601281,0.998918832
27/02/2014,0.997538599,1.005574136,1,0.999200639,0.991180951
28/02/2014,1.002243158,0.996674058,1,0.9992,1.004084769
03/03/2014,0.991942704,1.004449388,1,0.992794235,0.99017199
04/03/2014,1.010604693,0.997231451,1,1.016129032,1.007932311
05/03/2014,1.000893056,0.999444753,1.00617284,1.003968254,1.000161434
06/03/2014,1.00089226,0.997777778,1,1.000790514,0.999959648
07/03/2014,1.001225763,0.999443207,0.993865031,0.996840442,1.000242121
10/03/2014,0.997774068,0.997214485,1.00617284,0.995245642,1.002985436
11/03/2014,0.999665365,1.001117318,1.006134969,0.997611465,0.986082619
12/03/2014,0.990961839,1.002232143,0.993902439,0.998403831,0.992983887
13/03/2014,0.997522801,1.000556793,0.993865031,0.994404476,0.998562215
14/03/2014,0.996952252,1.00556483,1,1,0.990620372
17/03/2014,1.004755435,0.998893193,1,1.000803859,1.003322259
18/03/2014,1.00180302,1,1.00617284,1.002409639,1.000951987
19/03/2014,1.001237345,1.000554017,1,1.000801282,1.003804325
20/03/2014,0.992248062,0.992248062,1,0.986389111,1.00407827
21/03/2014,1.009397645,1.000558036,1.006134969,1.005681818,1.00475917
24/03/2014,1.001458216,1.000557724,1,1.00645682,0.995671703
25/03/2014,1.006384409,1.004459309,0.993902439,0.997594226,1.006233596
26/03/2014,1.006343907,0.998890122,1.006134969,1.004019293,1.013408869
27/03/2014,0.990157045,0.999444444,0.993902439,0.991192954,0.991071788
28/03/2014,1.010275885,1.000555864,1,1.00726979,1.003936209
31/03/2014,1.005749033,0.996666667,1.006134969,1.004811548,1.000848828
01/04/2014,1.003737496,1.001672241,1.006097561,1.005586592,0.999030734
02/04/2014,1.000766619,0.999443517,1.006060606,1.007142857,1.004608481
03/04/2014,1.004705625,1,1,1.00394011,1.001005996
04/04/2014,1.001633809,1.000556793,1,1,1.004180736
07/04/2014,0.999021314,1.005008347,0.993975904,1.003139717,0.995356285
08/04/2014,0.989006204,0.99944629,0.987878788,0.992175274,0.988577864
09/04/2014,1.007924279,0.998891967,1,1.001577287,1.005980472
10/04/2014,1.001201136,1.005546312,1.006134969,1,0.999838234
11/04/2014,0.990511506,1,0.987804878,0.994488189,0.980180399
14/04/2014,1.000660647,1.001103144,1,0.996832937,0.991251599
15/04/2014,1.006272007,0.996143251,1.00617284,1.002382844,1.00695225
16/04/2014,1.000874795,1.001659292,1,1.007131537,0.991814123
17/04/2014,1.003059106,1.000552181,1,1.002360346,1.001875782
18/04/2014,1,1,1,1,1
21/04/2014,1,1,1,1,1
22/04/2014,1.006426315,0.996688742,1.006134969,1,1.013854795
23/04/2014,1.000324675,0.99944629,1,1.003139717,0.999794813
24/04/2014,1.005950449,1,1,1.001564945,0.994992407
25/04/2014,0.994945149,1.002770083,1,0.99609375,0.99863867
28/04/2014,0.996540914,1,0.993902439,0.996862745,0.999339061
29/04/2014,1.006074412,0.997790055,1.012269939,1.008654603,1.004092262
30/04/2014,1.006361186,0.99944629,0.993939394,0.998439938,0.993001523
01/05/2014,0.996357403,1.001108033,1,1,1.008747564
02/05/2014,0.999032258,1.00166021,1.006097561,1.0046875,0.999506822
05/05/2014,1,1,1,1,1
06/05/2014,0.999354214,0.999447514,1,0.996111975,0.999506579
07/05/2014,0.998492192,1.001105583,0.993939394,0.99765808,0.996955735
08/05/2014,1.008844785,0.998895638,1.006097561,1.008607199,1.005364364
09/05/2014,0.997540896,1.000552792,1.006060606,1.006206362,0.999630603
12/05/2014,1.001500536,0.996685083,1.006024096,1.00077101,1.007554917
13/05/2014,1.009417808,1.000554324,1.005988024,1.008474576,1.008150291
14/05/2014,1.005301103,1.006648199,1.005952381,1.004583652,1
15/05/2014,1.002742038,1.002751789,1,1.002281369,1.002263632
16/05/2014,0.987273875,1.002744237,0.99408284,0.993930197,0.989312361
19/05/2014,1.000426121,0.998357964,1,1.003053435,1.000122299
20/05/2014,0.997337877,0.997258772,1,0.99695586,0.999225533
21/05/2014,0.994981849,0.998350742,0.994047619,0.993129771,1.000040793
22/05/2014,1.005365383,0.999449339,1.005988024,1,1.010361003
23/05/2014,0.999679795,0.998347107,1,1.003074558,1.002826113
26/05/2014,1,1,1,1,1
27/05/2014,1.00384369,1.001655629,1,1.008429119,1.005314224
28/05/2014,1.002552648,1.002203857,1.005952381,1.007598784,1.000320372
29/05/2014,1.001379164,1.003848268,1.00591716,0.999245852,1.004203531
30/05/2014,1.00031783,0.997809419,1.005882353,1.002264151,1.005979908
02/06/2014,0.997140436,0.998353458,1,1.00376506,1.000158516
03/06/2014,0.999893787,0.995601979,1,1.00300075,0.996354703
04/06/2014,1.001487147,1,1,0.997756171,1.004692595
05/06/2014,0.997666525,1.000552181,1,0.999250375,0.998456301
06/06/2014,1.003295769,1.000551876,0.994152047,1.009002251,1.001982161
09/06/2014,1.00487443,0.998345284,1.005882353,1.001486989,1.002373887
10/06/2014,0.998945481,0.998342541,1,0.994060876,0.998065917
11/06/2014,1.000527816,0.998893193,1,0.993278566,1.001423713
12/06/2014,0.99620173,1.000554017,0.994152047,0.996992481,1.000710844
13/06/2014,0.996187248,0.99833887,0.988235294,0.989441931,0.98863457
16/06/2014,1.003933659,1.001663894,1,0.997713415,0.993373783
17/06/2014,0.999364609,1,1.005952381,0.99618029,1.001928795
